H2O Sports Manufacturing LLC,301 Martin Marietta Drive,Americus,31709,32.116,-84.205,Sumter,Operational,Synthetic Minor,Fiberglass Boat Manufacturing
CAROLINA SKIFF LLC,3231 Fulford Road,Waycross,31503,31.245,-82.429,Ware,Operational,Title V,Fiberglass Boat Manufacturing
Fiberskiff Inc,2351 Golden Isles Hwy,Baxley,31513,31.792,-82.388,Appling,Closed/Dismantled,Synthetic Minor,Fiberglass Boat Mfg
Savannah Yacht Center,301 N Lathrop Ave,Savannah,31415,32.096,-81.115,Chatham,Operational,Synthetic Minor,Fiberglass Boat Mfg
Savannah Yachts,280 Industrial Blvd,Rincon,31326,32.293,-81.235,Effingham,Closed/Dismantled,Title V,Fiberglass Boat Mfg
RECREATION UNLIMITED LLC,111 Matthews Drive,Americus,31709,32.053,-84.205,Sumter,Operational,Title V,Fiberglass Boat Mfg
Ershigs Inc @ Bowen Power Generating Plant,317 Covered Bridge Road,Cartersville,30120,34.114,-84.926,Bartow,Operational,Permit by Rule,Fiberglass Equipment
Johns Manville - Winder Plant,713 Bankhead Hwy,Winder,30680,33.995,-83.786,Barrow,Operational,Title V,Fiberglass Insulation Manufacturing
CertainTeed LLC,425 Athena Drive,Athens,30601,33,-83,Clarke,Operational,Title V,Fiberglass Insulation Manufacturing Plant
Owens Corning Insulating Systems Llc,3105 Pateville Road,Cordele,31015,31.868,-83.797,Crisp,Closed/Dismantled,Title V,Fiberglass Insulation Mfg
Owens Corning Insulating Systems LLC,7000 Mclarin Road,Fairburn,30213,33.546,-84.607,Fulton,Operational,Title V,Fiberglass Insulation.
Plastikos Inc,220 Prospect Park,Peachtree City,30269,33.385,-84.584,Fayette,Operational,Synthetic Minor,Fiberglass Molding/Formin
Watertite Fiberglass Pools,314 Whittle Circle,Ashburn,31714,31.707,-83.638,Turner,Operational,Permit by Rule,Fiberglass Plastic Swimming Pools
USA Slide,1180 Airport Pkwy,Gainesville,30501,34.275,-83.823,Hall,Closed/Dismantled,Synthetic Minor,Fiberglass Products Mfg
JACUZZI WHIIRLPOOL BATH,512 Highland Drive,Valdosta,31601,30.8,-83.277,Lowndes,Operational,Title V,Fiberglass Reinforced Acrylic Bathroom Manufacturing Facility
LF MANUFACTURING INC,2450 Industrial Blvd,Waycross,31501,31.242,-82.42,Ware,Operational,Title V,Fiberglass Reinforced Tank And Pipe Manufacturing
Architectural Signing,3040 Adriatic Court,Norcross,30071,33.939,-84.239,Gwinnett,Closed/Dismantled,Synthetic Minor,Fiberglass Sign Mfg.
Premium Fiberglass Pools,96 One Georgia Drive,Ashburn,31714,31.733,-83.653,Turner,Operational,Title V,Fiberglass Swimming Pools
MAAX US Corp,1625 James P Rodgers Drive,Valdosta,31601,30.832,-83.279,Lowndes,Operational,Title V,Fiberglass Tub & Spa Mfg
MTI Baths Inc,85 Walnut Street,Commerce,30529,34.192,-83.449,Jackson,Operational,Title V,Fiberglass Tub Manufacturing
Hydro Systems Inc,385 Highway 155 South,Mcdonough,3025,33.42,-84.151,Henry,Operational,Synthetic Minor,Fiberglass Tub Manufacturing Facility
Trippercraft LLC,45 South Park Road,Fort Valley,31030,32.534,-83.872,Peach,Operational,Permit by Rule,Fiberglass Urns And Other Planters
APCO GraphicsInc,3350 Hamilton Blvd SW,Atlanta,30354,33.663,-84.386,Fulton,Operational,Minor,Fibregalss Signage Manufacturing Facility
Kaydon Custom Filtration Corporation,1571 Lukken Industrial Drive W,Lagrange,30240,33.005,-85.101,Troup,Operational,Synthetic Minor,Filter Mfg.
Hollingsworth & Vose Company,106 Industrial Blvd,Hawkinsville,31036,32.3,-83.472,Pulaski,Operational,Title V,Filter Paper Manufacturing Plant
Sure Heat Manufacturi,3130 Moon Station Road,Kennesaw,30144,34.034,-84.616,Cobb,Closed/Dismantled,Synthetic Minor,Fireplace Gas Log Mfg
Flexible Metal Hose C,2467 Mountain Ind Blv,Tucker,30087,33.857,-84.197,Dekalb,Closed/Dismantled,Synthetic Minor,Flexible Metal Hose Mfg
Packaging Products,1807 Parrish Drive,Rome,30161,34.204,-85.192,Floyd,Closed/Dismantled,Synthetic Minor,Flexible Packaging
Transcontinental Albany,1801 Oakhaven Drive,Albany,31701,31.578,-84.154,Dougherty,Operational,Synthetic Minor,Flexible Packaging Manufacturing Facility.
D&D Flexible Packaging,104 Hammond St,Carrollton,30117,33.587,-85.095,Carroll,Operational,Synthetic Minor,Flexible Packaging Mfg
Star Packaging Corp,453 85 Circle,College Park,30349,33.622,-84.404,Clayton,Closed/Dismantled,Synthetic Minor,Flexible Packaging Mfg
TRANSCONTINENTAL GRIFFIN (pka Coveris Flexibles Griffin),1304 Arthur K Bolton Pkwy,Griffin,30223,33.233,-84.238,Spalding,Operational,Title V,Flexible Packaging Plant
Apache Mills Inc,417 South River St,Calhoun,30701,34.493,-84.956,Gordon,Operational,Synthetic Minor,Flexible Polymer Products Manufacturing
Cadillac Products Packaging Company,271 Cadillac Parkway,Dallas,30157,33.899,-84.801,Paulding,Operational,Synthetic Minor,Flexo Printing & Laminate
Southern Graphic Systems Inc,3045 Chastain Meadows Parkway Suite 200,Marietta,30066,34.021,-84.553,Cobb,Operational,Synthetic Minor,Flexographic Plate Manufacturing
Sleeveco Inc,1465 Ventura Drive,Cumming,30310,34.23,-84.107,Forsyth,Closed/Dismantled,Synthetic Minor,Flexographic Press
Zebra Technologies Corporation,5322 Rafe Banks Drive Units D & E,Flowery Branch,30542,34.211,-83.914,Hall,Operational,Synthetic Minor,Flexographic Printer
Fort Dearborn Company,103 Lumpkin Campground Road,Dawsonville,30534,34.362,-84.048,Dawson,Operational,Synthetic Minor,Flexographic Printing
Hood Packaging Corp,5383 Truman Drive,Decatur,30035,33.714,-84.171,Dekalb,Closed/Dismantled,Synthetic Minor,Flexographic Printing
Fort Dearborn Co,200 Indigo Drive,Brunswick,31575,31.251,-81.456,Glynn,Operational,Synthetic Minor,Flexographic Printing
GIRO Pack Inc,2305 Industrial Lane,Vidalia,30474,32.197,-82.382,Toombs,Operational,Synthetic Minor,Flexographic Printing
Printpack Incorporated,4335 Wendell Drive P0 Bo,Atlanta,30336,33.77,-84.529,Fulton,Closed/Dismantled,Title V,Flexographic Printing Fac
Jefferson Smurfit Cor,1133 Culpepper Drive,Conyers,30094,33.651,-84.025,Rockdale,Closed/Dismantled,Synthetic Minor,Flexographic/Can Mfg
WESTROCK LITHIA SPRINGS PREPRINT PLANT,600 Riverside Parkway Building A,Lithia Springs,30122,33.739,-84.59,Douglas,Operational,Title V,Flexographicprinting
Ardent Mills LLC,211 Lower Poplar Street,Macon,31201,32.829,-83.621,Bibb,Temporarily Closed,Synthetic Minor,Flour Mill
Yokogawa Corp Of America,4 Dart Road,Newnan,30265,33.41,-84.74,Coweta,Operational,Synthetic Minor,Flow Meter Manufacturing
Johnson Matthey Process Technologies Inc,115 Eli Whitney Boulevard,Savannah,31408,32.111,-81.221,Chatham,Operational,Synthetic Minor,Fluid Cracking Catalyst
BASF Corporation - Savannah Operations,1800 E President Street,Savannah,31404,32.071,-81.061,Chatham,Operational,Title V,Fluid Cracking Catalyst Manufacturing
BORAL MATERIAL TECHNOLOGIES - PLANT SCHERER,10986 Georgia Highway 87,Juliette,31046,33.077,-83.784,Monroe,Operational,Title V,Fly Ash Handling Facility
Blue Goblin,3645 Southside Industrial Parkway,Atlanta,30324,33.659,-84.374,Fulton,Closed/Dismantled,Synthetic Minor,Foam Densification Facility
G & T Industries,3101 Hillcrest Ave,Macon,30136,32.839,-83.674,Bibb,Closed/Dismantled,Synthetic Minor,Foam Packaging Fabricatng
Elite Comfort Solutions - Sprayberry,76 Sprayberry Road,Newnan,30263,33.392,-84.788,Coweta,Operational,Minor,Foam Pillow Manufacturing
Blue Goblin LLC,2534 Royal Place Suite E,Tucker,30084,33.86,-84.186,Dekalb,Operational,Minor,Foam Recycling
Doehler Cartersville,400 High Point Road SE,Cartersville,30120,34.151,-84.762,Bartow,Operational,Minor,Food Prepration Plant
Sugar Foods Corporation,580 West Industrial Ct,Villa Rica,30180,33.742,-84.947,Carroll,Operational,Minor,Food Processing
Weiler Forestry Inc,100 Si White Blvd,Lagrange,30241,33.081,-84.984,Troup,Operational,Synthetic Minor,Forestry Equpiment Manufacturing
Komatsu Forklift USA,14481 Lochridge Blvd,Covington,30014,33.609,-83.819,Newton,Closed/Dismantled,Synthetic Minor,Forklift Manufacturing
Georgia-Pacific Chemicals LLC,838 Shiloh Road,Vienna,31092,32.077,-83.787,Dooly,Closed/Dismantled,Title V,Formaldehyde & Resin Manufacturing
Lippert Components,160 Oriole Road,Fitzgerald,46528,31.689,-83.183,Ben Hill,Operational,Synthetic Minor,Frame Assembly & Coating
Watco Mechanical Services LLC,222 Rip Wiley Road,Fitzgerald,31750,31.711,-83.214,Ben Hill,Operational,Title V,Freight Car Repainting
HCMA Corp,60 Amlajack Boulevard,Newnan,30265,33.41,-84.743,Coweta,Operational,Synthetic Minor,Front End Loader Coating
Schwan's Global Supply Chain Inc,1 Lemon Lane Ne,Atlanta,30307,33.762,-84.336,Dekalb,Operational,Minor,Frozen Cakes Pies And Other Pastries Manufacturing
CSM Bakery,3301 Montreal Industrial Way,Tucker,30084,33.838,-84.254,Dekalb,Operational,Minor,Frozen Cakes Pies And Other Pastries Mfg.
Batter Up foods LLC,5601 Bucknell Drive SW,Atlanta,30336,33.742,-84.574,Fulton,Operational,Minor,Frozen Foods Products
Georgia World Congress Center,285 Andrew Young International Boulevard,Atlanta,30313,33.758,-84.395,Fulton,Operational,Synthetic Minor,Fuel Burning Equipment
Flint Hills Resources Camilla LLC,4433 Lewis B Collins Road,Pelham,31779,31.231,-84.21,Mitchell,Operational,Title V,Fuel Grade Ethanol Mfg
Oil Dri Corporation of Georgia,28990 Georgia Hwy 3 North,Ochlocknee,31773,30.96,-84.043,Thomas,Operational,Title V,Fuller'S Earth Processing
Ecolab Inc,116 Gulfstream Road,Savannah,31408,32.145,-81.182,Chatham,Planned,Synthetic Minor,Fumigation
Royston LLC,785 Great Southwest Pkwy SW,Atlanta,30336,33.738,-84.57,Fulton,Operational,Synthetic Minor,Furniture Manufacturing
Ceradyne Inc,696 Park North Blvd Suite 100,Clarkston,30021,33.799,-84.253,Dekalb,Closed/Dismantled,Synthetic Minor,Fused Silica Crucibles
Harbison-Walker Refractories,Mcdaniel Stn Road,Calhoun,30701,34.465,-84.947,Gordon,Closed/Dismantled,Synthetic Minor,Fused Silica Mfg
Wayne Farms LLC,3456 Old Oakwood Road,Oakwood,30566,34.228,-83.882,Hall,Operational,Minor,Futher Poultry Processing
Looper Bridge Road Meter Station,Looper Bridge Road,Dalton,30721,34.718,-84.933,Murray,Operational,Minor,Gas Pipeline Meter Station
Omega Partners Columbus LLC,5225 Miller Road,Columbus,31909,32.523,-84.904,Muscogee,Operational,Synthetic Minor,Gasoline Terminal
Atlas Logistics Fort Gillem,2000 Anvil Block Road,Forest Park,30316,33.618,-84.333,Clayton,Operational,Minor,General Line Grocery Merchant Wholesalers
GSAC - Columbus GA Facility,6175 Technology Pkwy,Midland,31820,32.531,-84.845,Muscogee,Operational,Minor,General Line Grocery Merchant Wholesalers
Rinchem Company Inc (CSC41),3195 North Lanier Parkway,Decatur,30034,33.691,-84.269,Dekalb,Operational,Minor,General Warehousing And Storage
CII METHANE MANAGEMENT III LANDFILL GAS TO ENERGY PROJECT,5700 Lexington Highway,Athens,30605,33.942,-83.329,Clarke,Operational,Minor,Generation Of Electric Power From Landfill Gas
Taylor County LFGTE Power Station,County Road 33,Mauk,31058,32.666,-84.421,Taylor,Operational,Title V,Generation Of Electric Power From Landfill Gas
Robert Bosch Corp,1560 Westfork Drive,Lithia Springs,30057,33.789,-84.626,Douglas,Closed/Dismantled,Synthetic Minor,Generator Rebuilding Fac.
Caterpillar Inc,560 Rehoboth Road,Griffin,30224,33.219,-84.184,Spalding,Operational,Synthetic Minor,Generator Systems Manufacturing
General Electric Energy Rentals Inc,1340 Gordon Hwy,Augusta,30901,33.448,-81.976,Richmond,Closed/Dismantled,Synthetic Minor,Generator Test Facility
Anchor Glass Container Corporation - Warner Robins Plant,1044 Booth Road,Warner Robins,31088,32.59,-83.596,Houston,Operational,Title V,Glass Containers
Elan Technology Inc - Midway Facility,169 Elan Court,Midway,31320,31.805,-81.431,Liberty,Operational,Title V,Glass Insulator Mfg
OWENS BROCKWAY GLASS CONTAINER INC,3107 Sylvan Road,Atlanta,30354,33.669,-84.419,Fulton,Closed/Dismantled,Title V,Glass Manufacturing
Arglass Southeast LLC,Rocky Ford Industrial Parkway,Valdosta,     ,30.745,-83.382,Lowndes,Planned,Synthetic Minor,Glass Manufacturing Plant
Saint-Gobain ADFORS America Inc,168 Willie Paulk Pkwy,Dublin,31021,32.503,-82.977,Laurens,Operational,Synthetic Minor,Glass Plant
Strategic Materials Inc - College Park,3050 Roosevelt Hwy,College Park,30349,33.624,-84.479,Fulton,Operational,Synthetic Minor,Glass Recycling Facility
Hy-Lite Products Inc,117 Sara Lee Drive,Eatonton,31024,33.344,-83.393,Putnam,Closed/Dismantled,Synthetic Minor,Glass Windows
Best Glove Inc,19 Yarborough Bend Drive,Rome,30165,34.389,-85.182,Floyd,Closed/Dismantled,Synthetic Minor,Glove Coating
SHOWA BEST GLOVE,579 Edison Street,Menlo,30731,34.486,-85.474,Chattooga,Operational,Title V,Glove Manufacturing
US Battery Mfg Co Of Augusta,1895 Tobacco Road,Augusta,30906,33.37,-82.012,Richmond,Operational,Synthetic Minor,Golf Cart Batteries
YAMAHA MOTOR MANUFACTURING CORPORATION,1000 Highway 34 East,Newnan,30265,33.405,-84.727,Coweta,Operational,Title V,Golf Cart Water Vehicles And All Terrain Vehicle Manufacturing
Mizuno Golf Corp,5125 Peachtree Ind Bl,Norcross,30092,33.966,-84.2,Gwinnett,Closed/Dismantled,Synthetic Minor,Golf Clubs
National Security Agency,851 15Th Street,Augusta,30905,33.408,-82.173,Richmond,Operational,Synthetic Minor,Govermental Office Building
Martin Luther King Federal Building,77 Forsyth Street SW,Atlanta,30303,33.752,-84.394,Fulton,Operational,Synthetic Minor,Government (Non-Residential) Building
Tyson Poultry Inc - Fairmount,4845 Hwy 411 Ne,Fairmount,30139,34.385,-84.701,Bartow,Operational,Synthetic Minor,Grain Feed Mill
Martin Marietta Materials Inc - Homer Quarry,Hwy 51 & Hill St,Homer,30547,34.332,-83.511,Banks,Temporarily Closed,Synthetic Minor,Granite Quarry
Martin Marietta Materials Inc - Auburn Quarry,301 Parks Mill Road,Auburn,30203,34.017,-83.82,Barrow,Operational,Synthetic Minor,Granite Quarry
Vulcan Construction Materials LLC - Bartow Quarry,5840 Highway 20 SE,Cartersville,30121,34.165,-84.799,Bartow,Operational,Synthetic Minor,Granite Quarry
Martin Marietta Materials Inc - Butts Quarry,Mailing Address 800 N Causeway Boulevard,Mandeville,70448,33.256,-83.985,Butts,Temporarily Closed,Synthetic Minor,Granite Quarry
Vulcan Construction Materials LLC - Cherokee Quarry,4420 Hightower Road,Ball Ground,30107,34.293,-84.263,Cherokee,Operational,Synthetic Minor,Granite Quarry
Aggregates USA (Augusta) LLC,5868 Columbia Road Hwy 232,Grovetown,30813,33.532,-82.302,Columbia,Operational,Synthetic Minor,Granite Quarry
Martin Marietta Materials Inc Appling Quarrys,5607 Columbia Road,Grovetown,30813,33.448,-82.198,Columbia,Operational,Synthetic Minor,Granite Quarry
APAC Mid-South Inc - Lithonia Quarry,7226 Maddox Road,Lithonia,30058,33.739,-84.093,Dekalb,Closed/Dismantled,Synthetic Minor,Granite Quarry
Midsouth Paving Inc dba Midsouth Aggregates - Forsyth Quarry,3561 Peachtree Parkway,Suwanee,30024,34.05,-84.071,Forsyth,Operational,Synthetic Minor,Granite Quarry
Vulcan Construction Materials LLC - Ellijay Quarry,Old Highway 5 White Path Road,Ellijay,30536,34.695,-84.483,Gilmer,Operational,Synthetic Minor,Granite Quarry
Vulcan Materials Co,1191 Bethany Road,Siloam,30665,33.541,-83.077,Greene,Operational,Synthetic Minor,Granite Quarry
Hanson Aggregates LLC - Sparta Quarry,2403 Shoals Road,Sparta,31087,33.292,-82.745,Hancock,Operational,Synthetic Minor,Granite Quarry
Aggregates USA (Sparta) LLC,14674 Highway 16,Sparta,31087,33.275,-82.977,Hancock,Operational,Synthetic Minor,Granite Quarry
Fall Line Quarry LLC,225 Grey Rock Road,Midland,31820,32.597,-84.905,Harris,Operational,Synthetic Minor,Granite Quarry
Vulcan Construction Materials LLC - Dahlonega II Quarry,983 Red Oak Flats Road,Dahlonega,30533,34.483,-83.936,Lumpkin,Operational,Synthetic Minor,Granite Quarry
Hanson Aggregates LLC - Monroe County Quarry,4956 Highway 41 South,Bolingbroke,31004,32.949,-83.802,Monroe,Operational,Synthetic Minor,Granite Quarry
Martin Marietta Materials Inc - Morgan County Quarry,1761 SEven Islands Road,Buckhead,30625,33.568,-83.363,Morgan,Operational,Synthetic Minor,Granite Quarry
Columbus Quarry LLC,3001 Smith Road,Fortson,31808,32.461,-84.988,Muscogee,Operational,Synthetic Minor,Granite Quarry
Martin Marietta Materials Inc - Paulding Quarry,112 Quarry Drive,Dallas,30157,33.86,-84.92,Paulding,Operational,Synthetic Minor,Granite Quarry
Fisher Creek Quarry,Jones Mountain Road,Talking Rock,30175,34.544,-84.474,Pickens,Closed/Dismantled,Minor,Granite Quarry
Florida Rock Industries Inc - Griffin Quarry,978 Rover-Zetella Road,Griffin,30292,33.216,-84.368,Spalding,Operational,Synthetic Minor,Granite Quarry
Hanson Aggregates LLC - Toccoa Quarry,Rock Quarry Road,Toccoa,30577,34.605,-83.343,Stephens,Operational,Synthetic Minor,Granite Quarry
Vulcan Construction Materials LLC - LaGrange Quarry,628 Vulcan Materials Road,Lagrange,30240,32.996,-84.998,Troup,Operational,Synthetic Minor,Granite Quarry
APAC Mid-South - Plantation Quarry,75 Gheesling Road,Camak,30828,33.452,-82.648,Warren,Operational,Synthetic Minor,Granite Quarry
Martin Marietta Materials Inc - Newton County Quarry,575 Marble Drive,Oxford,30054,33.621,-83.892,Newton,Operational,Synthetic Minor,Granite Quarry & Crushing
Hanson Aggregates LLC - Walton County Quarry,Ga Hwy 186,Good Hope,30641,33.784,-83.611,Walton,Operational,Synthetic Minor,Granite Quarry/Processing
Agrium Us Inc,1011 Oak Ave,Americus,31709,32.062,-84.235,Sumter,Operational,Synthetic Minor,Granular Fertilizer Plant
Packaging Products Co,555 Branch Road SW,Alpharetta,30004,34.129,-84.224,Forsyth,Closed/Dismantled,Synthetic Minor,Graphic Arts
Flexstar Packaging Inc,1902 Kimberly Park Drive,Dalton,30720,34.803,-85,Whitfield,Operational,Synthetic Minor,Graphic Arts Flexographic Plant
GRAPHIC PACKAGING INTERNATIONAL LLC (PERRY CARTON FACILITY),905 West Perry Parkway,Perry,31069,32.484,-83.77,Houston,Operational,Title V,Graphic Arts Printing Facility
ASAMA COLDWATER MANUFACTURING GEORGIA,975 Thomson Highway,Warrenton,30828,33.424,-82.583,Warren,Operational,Title V,Gray Iron Foundry
Goldens' Foundry & Machine Co,600 Twelfth Street,Columbus,31902,32.468,-84.985,Muscogee,Operational,Synthetic Minor,Grey Iron Foundry
Oldcastle Industrial Minerals Inc,810 Tinsley St,Dalton,30720,34.783,-84.965,Whitfield,Closed/Dismantled,Synthetic Minor,Ground Cac03 Producer
Vought Aircraft Indus,Thompson Road,Perry,31069,32.49,-83.741,Houston,Closed/Dismantled,Synthetic Minor,Guided Missile Assembly
GEORGIA-PACIFIC GYPSUM LLC - SAVANNAH PLANT,151 Wahlstrom Road,Savannah,31498,32.075,-81.052,Chatham,Operational,Title V,Gypsum Wallboard
National Gypsum Co,2 Brampton Road,Garden City,31408,32.107,-81.149,Chatham,Operational,Synthetic Minor,Gypsum Wallboard & Prods
Milac Manufacturing Inc,165 S Balfour Avenue,Moultrie,31768,31.133,-83.707,Colquitt,Closed/Dismantled,Minor,Hard Chrome Plating
Beasley Forest Products,770 Uvalda Highway,Hazlehurst,31539,31.869,-82.594,Jeff Davis,Operational,Title V,Hardwood And Softwood Sawmill
J P Smith Lumber Company,6255 Highway 48,Menlo,30731,34.484,-85.446,Chattooga,Operational,Synthetic Minor,Hardwood Sawmill
Veolia Es Technical Solutions Llc,5371 Cook Road,Morrow,30260,33.609,-84.321,Clayton,Closed/Dismantled,Synthetic Minor,Haz Waste Treatment
Perma-Fix of South Ga (ChemCons),1612 James P Rodgers Circle,Valdosta,31601,30.832,-83.279,Lowndes,Operational,Minor,Hazardous And Non-Hazardous Waste Treatment And Disposal Facility Producting Primarily Blended Supplemental Fuel From Ignitable And Other Compatible Hazardous And Non-Hazardous Wastes.
Olin Corporation,2402 Doug Barnard Parkway,Augusta,30906,33.339,-81.956,Richmond,Operational,Synthetic Minor,Hcl Transloading And Bleach Manufacturing
